	SNP	Chromosome	Position	trait1
5858	ENSG00000134058	chr5	68530784	9.43612751861079e-12
5859	ENSG00000134058	chr5	68530795	9.43612751861079e-12
5860	ENSG00000134058	chr5	68530943	9.43612751861079e-12
5861	ENSG00000134058	chr5	68530969	9.43612751861079e-12
5862	ENSG00000197822	chr5	68788118	0.927663888346522
5863	ENSG00000197822	chr5	68788616	0.927663888346522
5864	ENSG00000197822	chr5	68788617	0.927663888346522
5865	ENSG00000197822	chr5	68800027	0.927663888346522
5866	ENSG00000181104	chr5	76011867	0.171394731260867
5867	ENSG00000113273	chr5	78073031	0.220370167531915
5868	ENSG00000113273	chr5	78111333	0.220370167531915
5869	ENSG00000113273	chr5	78111877	0.220370167531915
5870	ENSG00000132840	chr5	78365539	2.02865417106895e-10
5871	ENSG00000132840	chr5	78365589	2.02865417106895e-10
5872	ENSG00000113296	chr5	79287133	0.806849337463746
5873	ENSG00000113296	chr5	79287154	0.806849337463746
5874	ENSG00000113318	chr5	79950466	0.0522300239322914
5875	ENSG00000153113	chr5	95865524	0.0122718812792777
5876	ENSG00000153113	chr5	95997776	0.0122718812792777
5877	ENSG00000153113	chr5	95997777	0.0122718812792777
5878	ENSG00000153113	chr5	95997906	0.0122718812792777
5879	ENSG00000153113	chr5	95997940	0.0122718812792777
5880	ENSG00000153113	chr5	95998126	0.0122718812792777
5881	ENSG00000153113	chr5	95998126	0.0122718812792777
5882	ENSG00000153113	chr5	95998178	0.0122718812792777
5883	ENSG00000153113	chr5	95998756	0.0122718812792777
5884	ENSG00000153113	chr5	96031488	0.0122718812792777
5885	ENSG00000153113	chr5	96038503	0.0122718812792777
5886	ENSG00000153113	chr5	96038504	0.0122718812792777
5887	ENSG00000153113	chr5	96038505	0.0122718812792777
5888	ENSG00000153113	chr5	96038509	0.0122718812792777
5889	ENSG00000153113	chr5	96038509	0.0122718812792777
5890	ENSG00000153113	chr5	96038509	0.0122718812792777
5891	ENSG00000153113	chr5	96038546	0.0122718812792777
5892	ENSG00000153113	chr5	96038560	0.0122718812792777
5893	ENSG00000153113	chr5	96064012	0.0122718812792777
5894	ENSG00000153113	chr5	96071879	0.0122718812792777
5895	ENSG00000113441	chr5	96271167	0.210630413919086
5896	ENSG00000113441	chr5	96294154	0.210630413919086
5897	ENSG00000113441	chr5	96332081	0.210630413919086
5898	ENSG00000173930	chr5	101569689	0.00780587919379952
5899	ENSG00000151422	chr5	108083522	0.00309144027349665
5900	ENSG00000151422	chr5	108083522	0.00309144027349665
5901	ENSG00000151422	chr5	108083541	0.00309144027349665
5902	ENSG00000151422	chr5	108084099	0.00309144027349665
5903	ENSG00000151422	chr5	108084662	0.00309144027349665
5904	ENSG00000151422	chr5	108084667	0.00309144027349665
5905	ENSG00000151422	chr5	108133814	0.00309144027349665
5906	ENSG00000151422	chr5	108260308	0.00309144027349665
5907	ENSG00000152495	chr5	110559350	0.0519543756765091
5908	ENSG00000152495	chr5	110559647	0.0519543756765091
5909	ENSG00000152495	chr5	110559783	0.0519543756765091
5910	ENSG00000152495	chr5	110560079	0.0519543756765091
5911	ENSG00000152495	chr5	110560079	0.0519543756765091
5912	ENSG00000152495	chr5	110560083	0.0519543756765091
5913	ENSG00000152495	chr5	110560106	0.0519543756765091
5914	ENSG00000152495	chr5	110560161	0.0519543756765091
5915	ENSG00000152495	chr5	110693658	0.0519543756765091
5916	ENSG00000152495	chr5	110693682	0.0519543756765091
5917	ENSG00000134982	chr5	112043194	5.06222550619703e-06
5918	ENSG00000134982	chr5	112043217	5.06222550619703e-06
5919	ENSG00000134982	chr5	112043217	5.06222550619703e-06
5920	ENSG00000134982	chr5	112043218	5.06222550619703e-06
5921	ENSG00000080709	chr5	113696641	0.000917446800358307
5922	ENSG00000080709	chr5	113698015	0.000917446800358307
5923	ENSG00000080709	chr5	113698803	0.000917446800358307
5924	ENSG00000080709	chr5	113769226	0.000917446800358307
5925	ENSG00000080709	chr5	113769274	0.000917446800358307
5926	ENSG00000164219	chr5	114546526	0.000367977760571614
5927	ENSG00000164219	chr5	114548098	0.000367977760571614
5928	ENSG00000164219	chr5	114552561	0.000367977760571614
5929	ENSG00000164219	chr5	114552561	0.000367977760571614
5930	ENSG00000151292	chr5	122847792	0.294494618792233
5931	ENSG00000151292	chr5	122847953	0.294494618792233
5932	ENSG00000151292	chr5	122847953	0.294494618792233
5933	ENSG00000151292	chr5	122881108	0.294494618792233
5934	ENSG00000151292	chr5	122881110	0.294494618792233
5935	ENSG00000151292	chr5	122881327	0.294494618792233
5936	ENSG00000151292	chr5	122881327	0.294494618792233
5937	ENSG00000151292	chr5	122924118	0.294494618792233
5938	ENSG00000197375	chr5	131705443	0.83660429202459
5939	ENSG00000197375	chr5	131705664	0.83660429202459
5940	ENSG00000197375	chr5	131711777	0.83660429202459
5941	ENSG00000197375	chr5	131721019	0.83660429202459
5942	ENSG00000197375	chr5	131723504	0.83660429202459
5943	ENSG00000197375	chr5	131724602	0.83660429202459
5944	ENSG00000197375	chr5	131724651	0.83660429202459
5945	ENSG00000164615	chr5	134074190	0.65830389773279
5946	ENSG00000164615	chr5	134074272	0.65830389773279
5947	ENSG00000069018	chr5	135548998	0.296674255331123
5948	ENSG00000069018	chr5	135549007	0.296674255331123
5949	ENSG00000069018	chr5	135549122	0.296674255331123
5950	ENSG00000158402	chr5	137620953	1.03909522423064e-21
5951	ENSG00000158402	chr5	137620958	1.03909522423064e-21
5952	ENSG00000158402	chr5	137621261	1.03909522423064e-21
5953	ENSG00000158402	chr5	137621268	1.03909522423064e-21
5954	ENSG00000158402	chr5	137621380	1.03909522423064e-21
5955	ENSG00000158402	chr5	137621432	1.03909522423064e-21
5956	ENSG00000113070	chr5	139712427	1.61677467410608e-05
5957	ENSG00000113070	chr5	139712800	1.61677467410608e-05
5958	ENSG00000113580	chr5	142657495	0.00100172128399405
5959	ENSG00000113580	chr5	142657495	0.00100172128399405
5960	ENSG00000113580	chr5	142657500	0.00100172128399405
5961	ENSG00000113580	chr5	142659131	0.00100172128399405
5962	ENSG00000113580	chr5	142660684	0.00100172128399405
5963	ENSG00000113580	chr5	142660702	0.00100172128399405
5964	ENSG00000113580	chr5	142660726	0.00100172128399405
5965	ENSG00000113580	chr5	142661268	0.00100172128399405
5966	ENSG00000113580	chr5	142661375	0.00100172128399405
5967	ENSG00000113580	chr5	142680125	0.00100172128399405
5968	ENSG00000164270	chr5	147856198	1.69500841074732e-05
5969	ENSG00000164270	chr5	147861032	1.69500841074732e-05
5970	ENSG00000164270	chr5	147861109	1.69500841074732e-05
5971	ENSG00000164270	chr5	147861120	1.69500841074732e-05
5972	ENSG00000164270	chr5	147862418	1.69500841074732e-05
5973	ENSG00000164270	chr5	147888879	1.69500841074732e-05
5974	ENSG00000164270	chr5	147929699	1.69500841074732e-05
5975	ENSG00000127743	chr5	148753919	0.276936897300277
5976	ENSG00000132915	chr5	149237518	0.203483759704702
5977	ENSG00000123643	chr5	150816607	0.0885362499386574
5978	ENSG00000123643	chr5	150827156	0.0885362499386574
5979	ENSG00000123643	chr5	150856149	0.0885362499386574
5980	ENSG00000132911	chr5	151771092	0.22981284435565
5981	ENSG00000132911	chr5	151775058	0.22981284435565
5982	ENSG00000155511	chr5	152869174	2.00776679335304e-08
5983	ENSG00000155511	chr5	152870041	2.00776679335304e-08
5984	ENSG00000155511	chr5	152952787	2.00776679335304e-08
5985	ENSG00000113263	chr5	156569943	0.153630216688763
5986	ENSG00000113263	chr5	156607836	0.153630216688763
5987	ENSG00000113263	chr5	156607850	0.153630216688763
5988	ENSG00000113263	chr5	156607853	0.153630216688763
5989	ENSG00000113263	chr5	156607877	0.153630216688763
5990	ENSG00000145864	chr5	160715435	0.00326511166925468
5991	ENSG00000145864	chr5	160715459	0.00326511166925468
5992	ENSG00000145864	chr5	160720870	0.00326511166925468
5993	ENSG00000145864	chr5	160720870	0.00326511166925468
5994	ENSG00000145864	chr5	160720870	0.00326511166925468
5995	ENSG00000145864	chr5	160720904	0.00326511166925468
5996	ENSG00000145864	chr5	160886140	0.00326511166925468
5997	ENSG00000072786	chr5	171469076	0.430762564378565
5998	ENSG00000072786	chr5	171533665	0.430762564378565
5999	ENSG00000050748	chr5	179660142	0.465223781426184
6000	ENSG00000050748	chr5	179660593	0.465223781426184
6001	ENSG00000050748	chr5	179660593	0.465223781426184
6002	ENSG00000050748	chr5	179660593	0.465223781426184
6003	ENSG00000050748	chr5	179663186	0.465223781426184
6004	ENSG00000050748	chr5	179665308	0.465223781426184
6005	ENSG00000050748	chr5	179669577	0.465223781426184
6006	ENSG00000050748	chr5	179673027	0.465223781426184
6007	ENSG00000050748	chr5	179673544	0.465223781426184
6008	ENSG00000050748	chr5	179691780	0.465223781426184
6009	ENSG00000063438	chr5	322754	0.787569005449261
6010	ENSG00000063438	chr5	343642	0.787569005449261
6011	ENSG00000063438	chr5	421034	0.787569005449261
6012	ENSG00000063438	chr5	422491	0.787569005449261
6013	ENSG00000063438	chr5	428032	0.787569005449261
6014	ENSG00000063438	chr5	432139	0.787569005449261
6015	ENSG00000066230	chr5	479751	0.135905911818903
6016	ENSG00000028310	chr5	850405	2.05834368331962e-09
6017	ENSG00000028310	chr5	863850	2.05834368331962e-09
6018	ENSG00000028310	chr5	863855	2.05834368331962e-09
6019	ENSG00000028310	chr5	863855	2.05834368331962e-09
6020	ENSG00000028310	chr5	863855	2.05834368331962e-09
6021	ENSG00000028310	chr5	863855	2.05834368331962e-09
6022	ENSG00000028310	chr5	863855	2.05834368331962e-09
6023	ENSG00000028310	chr5	863859	2.05834368331962e-09
6024	ENSG00000028310	chr5	864237	2.05834368331962e-09
6025	ENSG00000028310	chr5	864387	2.05834368331962e-09
6026	ENSG00000028310	chr5	864537	2.05834368331962e-09
6027	ENSG00000028310	chr5	865528	2.05834368331962e-09
6028	ENSG00000028310	chr5	868816	2.05834368331962e-09
6029	ENSG00000028310	chr5	868863	2.05834368331962e-09
6030	ENSG00000028310	chr5	870402	2.05834368331962e-09
6031	ENSG00000028310	chr5	876223	2.05834368331962e-09
6032	ENSG00000028310	chr5	876274	2.05834368331962e-09
6033	ENSG00000028310	chr5	878469	2.05834368331962e-09
6034	ENSG00000028310	chr5	884054	2.05834368331962e-09
6035	ENSG00000028310	chr5	889157	2.05834368331962e-09
6036	ENSG00000113504	chr5	1050498	8.67970212481071e-09
6037	ENSG00000113504	chr5	1057325	8.67970212481071e-09
6038	ENSG00000113504	chr5	1057642	8.67970212481071e-09
6039	ENSG00000113504	chr5	1074680	8.67970212481071e-09
6040	ENSG00000113504	chr5	1078633	8.67970212481071e-09
6041	ENSG00000174358	chr5	1201709	0.0493748976641839
6042	ENSG00000174358	chr5	1201709	0.0493748976641839
6043	ENSG00000164362	chr5	1253261	8.49951018685526e-12
6044	ENSG00000164362	chr5	1253281	8.49951018685526e-12
6045	ENSG00000164362	chr5	1253288	8.49951018685526e-12
6046	ENSG00000164362	chr5	1253842	8.49951018685526e-12
6047	ENSG00000164362	chr5	1264362	8.49951018685526e-12
6048	ENSG00000164362	chr5	1266564	8.49951018685526e-12
6049	ENSG00000164362	chr5	1294672	8.49951018685526e-12
6050	ENSG00000142319	chr5	1394143	0.924302319716949
6051	ENSG00000142319	chr5	1414855	0.924302319716949
6052	ENSG00000145494	chr5	1801513	1.06915193922244e-05
6053	ENSG00000145494	chr5	1801528	1.06915193922244e-05
6054	ENSG00000145494	chr5	1801534	1.06915193922244e-05
6055	ENSG00000145545	chr5	6633455	0.0179340401228903
6056	ENSG00000145545	chr5	6633539	0.0179340401228903
6057	ENSG00000145545	chr5	6633539	0.0179340401228903
6058	ENSG00000145545	chr5	6633568	0.0179340401228903
6059	ENSG00000145545	chr5	6633580	0.0179340401228903
6060	ENSG00000124275	chr5	7851298	0.0306775985633991
6061	ENSG00000124275	chr5	7851312	0.0306775985633991
6062	ENSG00000124275	chr5	7869216	0.0306775985633991
6063	ENSG00000124275	chr5	7869216	0.0306775985633991
6064	ENSG00000124275	chr5	7869260	0.0306775985633991
6065	ENSG00000124275	chr5	7869260	0.0306775985633991
6066	ENSG00000124275	chr5	7869260	0.0306775985633991
6067	ENSG00000124275	chr5	7869260	0.0306775985633991
6068	ENSG00000124275	chr5	7869260	0.0306775985633991
6069	ENSG00000124275	chr5	7869296	0.0306775985633991
6070	ENSG00000124275	chr5	7869301	0.0306775985633991
6071	ENSG00000124275	chr5	7869306	0.0306775985633991
6072	ENSG00000124275	chr5	7869339	0.0306775985633991
6073	ENSG00000124275	chr5	7869351	0.0306775985633991
6074	ENSG00000124275	chr5	7870373	0.0306775985633991
6075	ENSG00000124275	chr5	7870882	0.0306775985633991
6076	ENSG00000124275	chr5	7875274	0.0306775985633991
6077	ENSG00000124275	chr5	7885228	0.0306775985633991
6078	ENSG00000124275	chr5	7885897	0.0306775985633991
6079	ENSG00000124275	chr5	7886691	0.0306775985633991
6080	ENSG00000124275	chr5	7890458	0.0306775985633991
6081	ENSG00000124275	chr5	7891481	0.0306775985633991
6082	ENSG00000124275	chr5	7896549	0.0306775985633991
6083	ENSG00000124275	chr5	7900027	0.0306775985633991
6084	ENSG00000124275	chr5	7901179	0.0306775985633991
6085	ENSG00000113389	chr5	32712436	8.50073212103359e-19
6086	ENSG00000113494	chr5	35048860	0.00185985014689062
6087	ENSG00000113494	chr5	35048876	0.00185985014689062
6088	ENSG00000113494	chr5	35049115	0.00185985014689062
6089	ENSG00000113494	chr5	35065190	0.00185985014689062
6090	ENSG00000113494	chr5	35068331	0.00185985014689062
6091	ENSG00000168685	chr5	35852796	0.0839619234144154
6092	ENSG00000168685	chr5	35852824	0.0839619234144154
6093	ENSG00000168685	chr5	35856396	0.0839619234144154
6094	ENSG00000168685	chr5	35856950	0.0839619234144154
6095	ENSG00000168685	chr5	35856990	0.0839619234144154
6096	ENSG00000168685	chr5	35856990	0.0839619234144154
6097	ENSG00000168685	chr5	35856992	0.0839619234144154
6098	ENSG00000168685	chr5	35856993	0.0839619234144154
6099	ENSG00000168685	chr5	35873302	0.0839619234144154
6100	ENSG00000168685	chr5	35873635	0.0839619234144154
6101	ENSG00000168685	chr5	35875515	0.0839619234144154
6102	ENSG00000079215	chr5	36606456	0.173110334334076
6103	ENSG00000079215	chr5	36606540	0.173110334334076
6104	ENSG00000079215	chr5	36606712	0.173110334334076
6105	ENSG00000079215	chr5	36606712	0.173110334334076
6106	ENSG00000079215	chr5	36606718	0.173110334334076
6107	ENSG00000079215	chr5	36606718	0.173110334334076
6108	ENSG00000079215	chr5	36606991	0.173110334334076
6109	ENSG00000079215	chr5	36608279	0.173110334334076
6110	ENSG00000079215	chr5	36608430	0.173110334334076
6111	ENSG00000079215	chr5	36608591	0.173110334334076
6112	ENSG00000079215	chr5	36612911	0.173110334334076
6113	ENSG00000079215	chr5	36613200	0.173110334334076
6114	ENSG00000079215	chr5	36670922	0.173110334334076
6115	ENSG00000079215	chr5	36680448	0.173110334334076
6116	ENSG00000168621	chr5	37812778	0.0744741951280497
6117	ENSG00000168621	chr5	37812778	0.0744741951280497
6118	ENSG00000168621	chr5	37815752	0.0744741951280497
6119	ENSG00000168621	chr5	37815752	0.0744741951280497
6120	ENSG00000168621	chr5	37816127	0.0744741951280497
6121	ENSG00000168621	chr5	37816127	0.0744741951280497
6122	ENSG00000164327	chr5	38942325	0.299716024971735
6123	ENSG00000164327	chr5	38954800	0.299716024971735
6124	ENSG00000164327	chr5	38963052	0.299716024971735
6125	ENSG00000164327	chr5	38966916	0.299716024971735
6126	ENSG00000171522	chr5	40679599	6.34653997923362e-06
6127	ENSG00000171522	chr5	40680031	6.34653997923362e-06
6128	ENSG00000171522	chr5	40681591	6.34653997923362e-06
6129	ENSG00000171522	chr5	40681788	6.34653997923362e-06
6130	ENSG00000171522	chr5	40681803	6.34653997923362e-06
6131	ENSG00000132356	chr5	40764343	0.0111171767540653
6132	ENSG00000132356	chr5	40764871	0.0111171767540653
6133	ENSG00000132356	chr5	40765038	0.0111171767540653
6134	ENSG00000132356	chr5	40767608	0.0111171767540653
6135	ENSG00000132356	chr5	40768486	0.0111171767540653
6136	ENSG00000132356	chr5	40777117	0.0111171767540653
6137	ENSG00000132356	chr5	40777261	0.0111171767540653
6138	ENSG00000112936	chr5	40909353	6.67916750358652e-21
6139	ENSG00000112936	chr5	40934424	6.67916750358652e-21
6140	ENSG00000112936	chr5	40936439	6.67916750358652e-21
6141	ENSG00000112936	chr5	40964580	6.67916750358652e-21
6142	ENSG00000112936	chr5	40972504	6.67916750358652e-21
6143	ENSG00000112936	chr5	40972622	6.67916750358652e-21
6144	ENSG00000112936	chr5	40976764	6.67916750358652e-21
6145	ENSG00000039537	chr5	41152848	3.33377169586142e-11
6146	ENSG00000039537	chr5	41160311	3.33377169586142e-11
6147	ENSG00000039537	chr5	41160405	3.33377169586142e-11
6148	ENSG00000039537	chr5	41199914	3.33377169586142e-11
6149	ENSG00000039537	chr5	41203239	3.33377169586142e-11
6150	ENSG00000112964	chr5	42713968	2.39649584391009e-14
6151	ENSG00000112972	chr5	43289496	0.077715000030606
6152	ENSG00000112972	chr5	43289496	0.077715000030606
6153	ENSG00000112972	chr5	43293835	0.077715000030606
6154	ENSG00000112972	chr5	43294514	0.077715000030606
6155	ENSG00000112972	chr5	43298245	0.077715000030606
6156	ENSG00000112972	chr5	43298547	0.077715000030606
6157	ENSG00000112972	chr5	43298780	0.077715000030606
6158	ENSG00000151882	chr5	43388123	0.046871615185415
6159	ENSG00000213949	chr5	52083780	0.00764597897160324
6160	ENSG00000213949	chr5	52159806	0.00764597897160324
6161	ENSG00000213949	chr5	52197608	0.00764597897160324
6162	ENSG00000213949	chr5	52226981	0.00764597897160324
6163	ENSG00000134363	chr5	52776238	0.0853787128484619
6164	ENSG00000134363	chr5	52776455	0.0853787128484619
6165	ENSG00000134363	chr5	52778523	0.0853787128484619
6166	ENSG00000134363	chr5	52779440	0.0853787128484619
6167	ENSG00000134363	chr5	52780045	0.0853787128484619
6168	ENSG00000145649	chr5	54398475	0.495396064749247
6169	ENSG00000134352	chr5	55230922	4.99029894542375e-12
6170	ENSG00000134352	chr5	55230952	4.99029894542375e-12
6171	ENSG00000134352	chr5	55236793	4.99029894542375e-12
6172	ENSG00000134352	chr5	55236855	4.99029894542375e-12
6173	ENSG00000134352	chr5	55236909	4.99029894542375e-12
6174	ENSG00000134352	chr5	55237350	4.99029894542375e-12
6175	ENSG00000134352	chr5	55237521	4.99029894542375e-12
6176	ENSG00000134352	chr5	55237592	4.99029894542375e-12
6177	ENSG00000134352	chr5	55243388	4.99029894542375e-12
6178	ENSG00000134352	chr5	55243392	4.99029894542375e-12
6179	ENSG00000134352	chr5	55251807	4.99029894542375e-12
6180	ENSG00000134352	chr5	55260036	4.99029894542375e-12
6181	ENSG00000134352	chr5	55260036	4.99029894542375e-12
6182	ENSG00000095015	chr5	56111400	0.430059799048792
6183	ENSG00000095015	chr5	56181779	0.430059799048792
6184	ENSG00000145632	chr5	57749808	0.454306262064717
6185	ENSG00000145632	chr5	57749811	0.454306262064717
6186	ENSG00000145632	chr5	57750532	0.454306262064717
6187	ENSG00000145632	chr5	57750801	0.454306262064717
6188	ENSG00000145632	chr5	57751437	0.454306262064717
6189	ENSG00000145632	chr5	57751973	0.454306262064717
6190	ENSG00000145632	chr5	57752569	0.454306262064717
6191	ENSG00000145632	chr5	57752832	0.454306262064717
6192	ENSG00000145632	chr5	57752887	0.454306262064717
6193	ENSG00000145632	chr5	57753135	0.454306262064717
6194	ENSG00000145632	chr5	57753320	0.454306262064717
6195	ENSG00000145632	chr5	57753342	0.454306262064717
6196	ENSG00000145632	chr5	57754123	0.454306262064717
6197	ENSG00000145632	chr5	57754691	0.454306262064717
6198	ENSG00000113448	chr5	58269844	0.000393682883056022
6199	ENSG00000113448	chr5	58460773	0.000393682883056022
6200	ENSG00000113448	chr5	58470175	0.000393682883056022
6201	ENSG00000113448	chr5	59284061	0.000393682883056022
